TIMESTAMP,EVENT,BET_NUMBER,BET,CONDITION,RESULT,COIN,MESSAGE
2026-03-05 18:40:55.67,BET,28,1.90,,-1.90,91.80,
2026-03-05 18:40:55.67,BET,29,1.70,,-1.70,90.10,
2026-03-05 18:40:55.67,BET,30,1.30,,1.30,90.10,
2026-03-05 18:40:55.67,BET,31,1.50,,-1.50,88.60,
2026-03-05 18:40:55.67,BET,32,1.10,,-1.10,87.50,
2026-03-05 18:40:55.67,BET,33,1.50,,-1.50,86.00,
2026-03-05 18:40:55.67,BET,34,2.00,,-2.00,84.00,
2026-03-05 18:40:55.67,BET,35,1.50,,1.50,84.00,
2026-03-05 18:40:55.68,BET,36,0.80,,-0.80,83.20,
2026-03-05 18:40:55.68,BET,37,0.60,,-0.60,82.60,
2026-03-05 18:40:55.68,BET,38,0.10,,-0.10,82.50,
2026-03-05 18:40:55.68,BET,39,1.90,,-1.90,80.60,
2026-03-05 18:40:55.68,BET,40,0.80,,-0.80,79.80,
2026-03-05 18:40:55.68,BET,41,0.50,,-0.50,79.30,
2026-03-05 18:40:55.68,BET,42,1.60,,-1.60,77.70,
2026-03-05 18:40:55.68,BET,43,1.70,,-1.70,76.00,
2026-03-05 18:40:55.68,BET,44,0.80,,4.00,79.20,
2026-03-05 18:40:55.68,BET,45,0.10,,-0.10,79.10,
2026-03-05 18:40:55.68,BET,46,1.70,,-1.70,77.40,
2026-03-05 18:40:55.68,BET,47,1.90,,3.80,79.30,
2026-03-05 18:40:55.69,BET,48,1.90,,-1.90,77.40,
2026-03-05 18:40:55.69,BET,49,1.30,,-1.30,76.10,
2026-03-05 18:40:55.69,BET,50,1.80,,-1.80,74.30,
2026-03-05 18:40:55.69,BET,51,0.90,,-0.90,73.40,
2026-03-05 18:40:55.69,BET,52,1.10,,7.70,80.00,
2026-03-05 18:40:55.69,BET,53,1.60,,-1.60,78.40,
2026-03-05 18:40:55.69,BET,54,0.30,,-0.30,78.10,
2026-03-05 18:40:55.69,BET,55,1.80,,3.60,79.90,
2026-03-05 18:40:55.69,BET,56,0.70,,0.70,79.90,
2026-03-05 18:40:55.69,BET,57,1.70,,-1.70,78.20,
2026-03-05 18:40:55.70,BET,58,1.10,,-1.10,77.10,
2026-03-05 18:40:55.70,BET,59,1.00,,-1.00,76.10,
2026-03-05 18:40:55.70,BET,60,0.40,,4.00,79.70,
2026-03-05 18:40:55.70,SESSION_START,,,,,,
2026-03-05 18:40:55.70,START_METRICS,,,LOSE,,,
2026-03-05 18:40:55.70,BET,1,2.00,,-2.00,98.00,
2026-03-05 18:40:55.70,BET,2,1.50,,-1.50,96.50,
2026-03-05 18:40:55.70,BET,3,1.40,,-1.40,95.10,
2026-03-05 18:40:55.70,BET,4,1.10,,5.50,99.50,
2026-03-05 18:40:55.71,BET,5,0.90,,-0.90,98.60,
2026-03-05 18:40:55.71,BET,6,1.60,,-1.60,97.00,
2026-03-05 18:40:55.71,BET,7,1.20,,4.80,100.60,
2026-03-05 18:40:55.71,BET,8,1.30,,-1.30,99.30,
2026-03-05 18:40:55.71,BET,9,0.80,,-0.80,98.50,
2026-03-05 18:40:55.71,BET,10,0.50,,-0.50,98.00,
2026-03-05 18:40:55.71,BET,11,0.10,,-0.10,97.90,
2026-03-05 18:40:55.71,BET,12,0.20,,2.00,99.70,
2026-03-05 18:40:55.71,BET,13,0.70,,-0.70,99.00,
2026-03-05 18:40:55.71,BET,14,1.60,,-1.60,97.40,
2026-03-05 18:40:55.72,BET,15,0.20,,2.40,99.60,
2026-03-05 18:40:55.72,BET,16,1.50,,1.50,99.60,
2026-03-05 18:40:55.72,BET,17,0.50,,-0.50,99.10,
2026-03-05 18:40:55.72,BET,18,0.60,,-0.60,98.50,
2026-03-05 18:40:55.72,BET,19,0.70,,-0.70,97.80,
2026-03-05 18:40:55.72,BET,20,0.30,,2.10,99.60,
2026-03-05 18:40:55.72,BET,21,0.70,,-0.70,98.90,
2026-03-05 18:40:55.72,BET,22,1.20,,-1.20,97.70,
2026-03-05 18:40:55.72,BET,23,0.60,,-0.60,97.10,
2026-03-05 18:40:55.72,BET,24,0.60,,-0.60,96.50,
2026-03-05 18:40:55.73,BET,25,1.30,,1.30,96.50,
2026-03-05 18:40:55.73,BET,26,1.40,,-1.40,95.10,
2026-03-05 18:40:55.73,BET,27,0.50,,-0.50,94.60,
2026-03-05 18:40:55.73,BET,28,0.50,,-0.50,94.10,
2026-03-05 18:40:55.73,BET,29,1.90,,-1.90,92.20,
2026-03-05 18:40:55.73,BET,30,0.20,,0.20,92.20,
2026-03-05 18:40:55.73,BET,31,1.20,,-1.20,91.00,
2026-03-05 18:40:55.74,BET,32,2.00,,-2.00,89.00,
2026-03-05 18:40:55.74,BET,33,1.50,,-1.50,87.50,
2026-03-05 18:40:55.74,BET,34,1.20,,-1.20,86.30,
2026-03-05 18:40:55.74,BET,35,0.50,,0.50,86.30,
2026-03-05 18:40:55.74,BET,36,1.60,,-1.60,84.70,
2026-03-05 18:40:55.74,BET,37,0.80,,-0.80,83.90,
2026-03-05 18:40:55.74,BET,38,1.30,,-1.30,82.60,
2026-03-05 18:40:55.74,BET,39,0.50,,-0.50,82.10,
2026-03-05 18:40:55.74,BET,40,2.00,,-2.00,80.10,
2026-03-05 18:40:55.74,BET,41,1.70,,-1.70,78.40,
2026-03-05 18:40:55.74,BET,42,1.70,,-1.70,76.70,
2026-03-05 18:40:55.74,BET,43,0.80,,-0.80,75.90,
2026-03-05 18:40:55.75,BET,44,0.60,,4.20,79.50,
2026-03-05 18:40:55.75,BET,45,1.20,,-1.20,78.30,
2026-03-05 18:40:55.75,BET,46,0.10,,-0.10,78.20,
2026-03-05 18:40:55.75,BET,47,1.60,,3.20,79.80,
2026-03-05 18:40:55.75,BET,48,1.10,,-1.10,78.70,
2026-03-05 18:40:55.75,BET,49,0.50,,-0.50,78.20,
2026-03-05 18:40:55.75,BET,50,1.60,,-1.60,76.60,
2026-03-05 18:40:55.75,BET,51,0.90,,-0.90,75.70,
2026-03-05 18:40:55.75,BET,52,1.30,,5.20,79.60,
2026-03-05 18:40:55.76,BET,53,2.00,,-2.00,77.60,
2026-03-05 18:40:55.76,BET,54,1.70,,-1.70,75.90,
2026-03-05 18:40:55.76,BET,55,1.20,,6.00,80.70,
2026-03-05 18:40:55.76,BET,56,0.30,,0.30,80.70,
2026-03-05 18:40:55.76,BET,57,1.70,,-1.70,79.00,
2026-03-05 18:40:55.76,BET,58,0.10,,-0.10,78.90,
2026-03-05 18:40:55.76,BET,59,1.50,,-1.50,77.40,
2026-03-05 18:40:55.76,BET,60,0.60,,3.00,79.80,
2026-03-05 18:40:55.76,SESSION_START,,,,,,
2026-03-05 18:40:55.76,START_METRICS,,,EQUAL,,,
2026-03-05 18:40:55.76,BET,1,1.50,,-1.50,98.50,
2026-03-05 18:40:55.76,BET,2,0.10,,-0.10,98.40,
2026-03-05 18:40:55.76,BET,3,1.70,,-1.70,96.70,
2026-03-05 18:40:55.76,BET,4,0.20,,3.00,99.50,
2026-03-05 18:40:55.76,BET,5,1.60,,-1.60,97.90,
2026-03-05 18:40:55.76,BET,6,1.10,,-1.10,96.80,
2026-03-05 18:40:55.77,BET,7,1.10,,4.40,100.10,
2026-03-05 18:40:55.77,BET,8,0.20,,-0.20,99.90,
2026-03-05 18:40:55.77,BET,9,0.30,,-0.30,99.60,
2026-03-05 18:40:55.77,BET,10,1.40,,-1.40,98.20,
2026-03-05 18:40:55.77,BET,11,1.30,,-1.30,96.90,
2026-03-05 18:40:55.77,BET,12,1.40,,4.20,99.70,
2026-03-05 18:40:55.77,BET,13,1.10,,-1.10,98.60,
2026-03-05 18:40:55.77,BET,14,0.30,,-0.30,98.30,
2026-03-05 18:40:55.77,BET,15,2.00,,4.00,100.30,
2026-03-05 18:40:55.77,BET,16,1.90,,1.90,100.30,
2026-03-05 18:40:55.78,BET,17,0.60,,-0.60,99.70,
2026-03-05 18:40:55.78,BET,18,0.40,,-0.40,99.30,
2026-03-05 18:40:55.78,BET,19,1.20,,-1.20,98.10,
2026-03-05 18:40:55.78,BET,20,1.00,,3.00,100.10,
2026-03-05 18:40:55.78,BET,21,0.20,,-0.20,99.90,
2026-03-05 18:40:55.78,BET,22,1.30,,-1.30,98.60,
2026-03-05 18:40:55.78,BET,23,1.10,,-1.10,97.50,
2026-03-05 18:40:55.78,BET,24,2.00,,4.00,99.50,
2026-03-05 18:40:55.78,BET,25,1.30,,-1.30,98.20,
2026-03-05 18:40:55.78,BET,26,1.80,,-1.80,96.40,
2026-03-05 18:40:55.78,BET,27,1.40,,5.60,100.60,
2026-03-05 18:40:55.78,BET,28,1.90,,-1.90,98.70,
2026-03-05 18:40:55.78,BET,29,1.50,,-1.50,97.20,
2026-03-05 18:40:55.79,BET,30,1.00,,-1.00,96.20,
2026-03-05 18:40:55.79,BET,31,1.40,,-1.40,94.80,
2026-03-05 18:40:55.79,BET,32,1.30,,6.50,100.00,
2026-03-05 18:40:55.79,BET,33,0.30,,-0.30,99.70,
2026-03-05 18:40:55.79,BET,34,2.00,,-2.00,97.70,
2026-03-05 18:40:55.79,BET,35,0.90,,3.60,100.40,
2026-03-05 18:40:55.79,BET,36,1.60,,1.60,100.40,
2026-03-05 18:40:55.79,BET,37,1.90,,-1.90,98.50,
2026-03-05 18:40:55.79,BET,38,0.90,,-0.90,97.60,
2026-03-05 18:40:55.79,BET,39,0.20,,-0.20,97.40,
2026-03-05 18:40:55.79,BET,40,0.60,,3.00,99.80,
2026-03-05 18:40:55.79,BET,41,0.80,,-0.80,99.00,
2026-03-05 18:40:55.80,BET,42,0.40,,-0.40,98.60,
2026-03-05 18:40:55.80,BET,43,1.20,,-1.20,97.40,
2026-03-05 18:40:55.80,BET,44,0.90,,3.60,100.10,
2026-03-05 18:40:55.80,BET,45,1.50,,-1.50,98.60,
2026-03-05 18:40:55.80,BET,46,1.50,,-1.50,97.10,
2026-03-05 18:40:55.80,BET,47,1.50,,4.50,100.10,
2026-03-05 18:40:55.80,BET,48,1.40,,-1.40,98.70,
2026-03-05 18:40:55.80,BET,49,0.20,,-0.20,98.50,
2026-03-05 18:40:55.80,BET,50,0.30,,-0.30,98.20,
2026-03-05 18:40:55.80,BET,51,0.80,,-0.80,97.40,
2026-03-05 18:40:55.81,BET,52,0.90,,3.60,100.10,
2026-03-05 18:40:55.81,BET,53,0.90,,-0.90,99.20,
2026-03-05 18:40:55.81,BET,54,0.30,,-0.30,98.90,
2026-03-05 18:40:55.81,BET,55,0.90,,1.80,99.80,
2026-03-05 18:40:55.81,BET,56,1.40,,1.40,99.80,
2026-03-05 18:40:55.81,BET,57,0.70,,-0.70,99.10,
2026-03-05 18:40:55.81,BET,58,0.50,,-0.50,98.60,
2026-03-05 18:40:55.81,BET,59,1.40,,-1.40,97.20,
2026-03-05 18:40:55.81,BET,60,1.90,,3.80,99.10,
2026-03-05 18:40:55.81,SESSION_START,,,,,,
2026-03-05 18:40:55.81,START_METRICS,,,WIN,,,
2026-03-05 18:40:55.81,BET,1,0.50,,-0.50,99.50,
2026-03-05 18:40:55.81,BET,2,0.70,,-0.70,98.80,
2026-03-05 18:40:55.81,BET,3,1.50,,-1.50,97.30,
2026-03-05 18:40:55.81,BET,4,1.50,,4.50,100.30,
2026-03-05 18:40:55.81,BET,5,0.10,,-0.10,100.20,
2026-03-05 18:40:55.82,BET,6,0.50,,-0.50,99.70,
2026-03-05 18:40:55.82,BET,7,1.60,,1.60,99.70,
2026-03-05 18:40:55.82,BET,8,0.90,,-0.90,98.80,
2026-03-05 18:40:55.82,BET,9,2.00,,-2.00,96.80,
2026-03-05 18:40:55.82,BET,10,0.80,,-0.80,96.00,
2026-03-05 18:40:55.82,BET,11,1.20,,-1.20,94.80,
2026-03-05 18:40:55.82,BET,12,0.70,,4.90,99.00,
2026-03-05 18:40:55.82,BET,13,1.20,,-1.20,97.80,
2026-03-05 18:40:55.82,BET,14,0.80,,-0.80,97.00,
2026-03-05 18:40:55.82,BET,15,0.90,,3.60,99.70,
2026-03-05 18:40:55.82,BET,16,0.40,,0.80,100.10,
2026-03-05 18:40:55.83,BET,17,1.50,,-1.50,98.60,
2026-03-05 18:40:55.83,BET,18,0.50,,-0.50,98.10,
2026-03-05 18:40:55.83,BET,19,1.40,,-1.40,96.70,
2026-03-05 18:40:55.83,BET,20,0.40,,3.40,99.70,
2026-03-05 18:40:55.83,BET,21,1.10,,3.30,101.90,
2026-03-05 18:40:55.83,BET,22,1.30,,-1.30,100.60,
2026-03-05 18:40:55.83,BET,23,1.50,,4.50,103.60,
2026-03-05 18:40:55.83,BET,24,1.20,,8.40,110.80,
2026-03-05 18:40:55.83,BET,25,0.10,,-0.10,110.70,
2026-03-05 18:40:55.83,BET,26,0.80,,1.60,111.50,
2026-03-05 18:40:55.83,BET,27,1.60,,6.40,116.30,
2026-03-05 18:40:55.83,BET,28,1.00,,-1.00,115.30,
2026-03-05 18:40:55.83,BET,29,0.20,,4.00,119.10,
2026-03-05 18:40:55.84,BET,30,0.60,,-0.60,118.50,
2026-03-05 18:40:55.84,BET,31,1.60,,-1.60,116.90,
2026-03-05 18:40:55.84,BET,32,1.70,,3.40,118.60,
2026-03-05 18:40:55.84,BET,33,1.70,,6.80,123.70,
2026-03-05 18:40:55.84,BET,34,1.50,,1.50,123.70,
2026-03-05 18:40:55.84,BET,35,1.40,,16.80,139.10,
2026-03-05 18:40:55.84,BET,36,0.20,,0.20,139.10,
2026-03-05 18:40:55.84,BET,37,0.10,,4.00,143.00,
2026-03-05 18:40:55.84,BET,38,1.80,,9.00,150.20,
2026-03-05 18:40:55.84,BET,39,0.30,,6.00,155.90,
2026-03-05 18:40:55.84,BET,40,1.90,,16.15,170.15,
2026-03-05 18:40:55.84,BET,41,1.60,,-1.60,168.55,
2026-03-05 18:40:55.84,BET,42,1.10,,-1.10,167.45,
2026-03-05 18:40:55.84,BET,43,1.20,,-1.20,166.25,
2026-03-05 18:40:55.85,BET,44,1.30,,5.20,170.15,
2026-03-05 18:40:55.85,BET,45,1.20,,-1.20,168.95,
2026-03-05 18:40:55.85,BET,46,1.90,,-1.90,167.05,
2026-03-05 18:40:55.85,BET,47,2.00,,6.00,171.05,
2026-03-05 18:40:55.85,BET,48,0.70,,-0.70,170.35,
2026-03-05 18:40:55.85,BET,49,1.20,,-1.20,169.15,
2026-03-05 18:40:55.85,BET,50,1.10,,-1.10,168.05,
2026-03-05 18:40:55.85,BET,51,0.40,,-0.40,167.65,
2026-03-05 18:40:55.85,BET,52,0.50,,2.50,169.65,
2026-03-05 18:40:55.85,BET,53,1.60,,-1.60,168.05,
2026-03-05 18:40:55.85,BET,54,0.50,,-0.50,167.55,
2026-03-05 18:40:55.86,BET,55,1.30,,3.90,170.15,
2026-03-05 18:40:55.86,BET,56,1.70,,1.70,170.15,
2026-03-05 18:40:55.86,BET,57,0.50,,-0.50,169.65,
2026-03-05 18:40:55.86,BET,58,0.30,,-0.30,169.35,
2026-03-05 18:40:55.86,BET,59,0.20,,-0.20,169.15,
2026-03-05 18:40:55.86,BET,60,0.60,,1.80,170.35,
2026-03-05 18:40:55.86,SESSION_END,,,,,,
